cvss_score,severity_level,exploitability,impact,has_exploit,is_public,response_time,request_size,error_rate,authentication_required,rate_limited,ssl_enabled,weak_cipher,expired_cert,subdomain_count,api_endpoints,sql_injection_attempts,xss_attempts,csrf_attempts,auth_bypass_attempts,is_critical,risk_score
4.56069984217036,3,0.4187933190741614,0.056585656146715624,0,1,9.510317225448016,1506.7566800955035,0.29215805687930557,0,0,0,0,0,8,27,0,3,1,1,1,2.1395167989342396
7.851759613930136,1,0.26015779096205116,0.3739210470128136,1,0,30.47542794630119,1500.9768344213917,0.09139131186083112,1,0,1,0,0,10,16,2,3,1,1,1,2.9506397098752712
1.9967378215835974,3,0.7308209649807298,0.9444485826943034,0,0,207.75717911851802,1367.1846259438014,0.20285538991593866,1,0,1,1,0,10,19,2,2,0,2,1,1.8503117786263343
5.142344384136116,3,0.9812970904972467,0.6417343972985582,0,0,13.800146575840962,940.7138596612103,0.27228300898957714,1,1,0,0,0,5,9,3,3,1,1,1,2.7861580384102056
5.924145688620425,1,0.2565300624442478,0.6714791486672069,1,0,127.2954256690394,890.4277067530461,0.05537182987726603,0,1,0,0,0,2,13,1,6,1,0,1,2.2164450882528457
0.46450412719997725,3,0.6541746014740745,0.6322821536376398,0,0,10.665648797073594,498.6490682517805,0.011527381629047831,0,0,0,1,0,7,16,1,5,1,1,1,1.1323197514267505
6.075448519014383,0,0.19809763275974013,0.1989921389594368,0,0,97.5875818212531,1610.7620605545378,0.2259317012073095,1,1,0,0,0,7,21,2,2,1,1,1,2.1821980214621917
1.7052412368729153,1,0.5653302545716099,0.41833386410228013,0,0,44.0161060076273,1140.6934234445403,0.15005314433190886,0,0,0,0,0,10,18,0,1,0,0,0,0.8591219888629582
0.6505159298527952,0,0.4639324866883362,0.7509397983633183,0,0,155.54894701613512,852.4129285391551,0.03754884235959708,0,0,0,0,0,3,13,1,7,1,0,1,0.47738562171358667
9.488855372533333,0,0.9720053296315371,0.10137289755315915,1,0,26.616907706852942,1398.4170666960902,0.17385360028996596,0,0,0,0,0,7,21,5,4,1,1,1,3.6076633458377048
9.656320330745594,0,0.6085272726964666,0.27785277608971226,0,0,101.94365611778085,708.1706449719998,0.11546411725077221,1,0,0,1,0,6,20,2,2,1,0,1,3.2298531065416047
8.08397348116461,2,0.3495063720868188,0.2763191084658536,1,0,26.87720454647362,1121.9866102668022,0.13757445771813356,1,1,0,0,0,2,20,3,3,1,0,1,3.2190658664322838
3.0461376917337066,1,0.11409578488793337,0.432018927594506,1,0,125.057635177767,948.2112597127496,0.11703648624594105,0,0,0,0,0,2,28,3,5,2,0,1,1.4957585143924779
0.9767211400638387,2,0.15124682873493456,0.9803687409421851,1,1,206.89213499470281,1191.6031419640904,0.31716637959707833,1,0,0,0,0,3,20,3,2,1,0,1,1.1627586774707197
6.842330265121569,0,0.2253169299512351,0.06750254668382194,0,0,13.559271469184237,980.9279382441636,0.23039829656665506,0,1,0,0,0,4,22,2,2,2,0,1,2.2966220010317286
4.4015249373960135,1,0.250966661340298,0.518700994380595,0,1,201.4370826648837,564.7216326666327,0.07079812007953627,0,0,0,0,0,2,12,3,3,3,1,1,2.035907629576938
1.2203823484477883,1,0.8506160578411378,0.17936468201221045,1,0,90.03564948429715,1022.6729118010113,0.03818442451663704,1,1,0,0,0,9,22,2,5,1,2,1,1.1206118155123386
4.951769101112702,2,0.5612227882825249,0.9706765454097441,0,0,13.594629571954329,1314.6592425626086,0.3307468424314143,1,0,0,0,0,7,23,2,3,1,1,1,2.415315630387651
0.34388521115218396,1,0.5233909113743664,0.1133035047274642,0,0,55.78156560250175,991.2350782438044,0.5650246703183273,0,0,0,0,1,8,19,3,3,2,1,1,0.7986697257609298
9.093204020787821,2,0.11476887186921747,0.40360100236159124,0,0,17.537807086470178,1232.5345364767259,0.14316146087387846,0,1,0,1,0,3,20,0,2,1,1,1,3.305716687370968
2.587799816000169,3,0.860139693349435,0.7378849848346062,0,0,120.51331067717732,686.3411542977841,0.18469999500399853,1,0,0,0,0,7,30,0,4,2,0,1,1.6160436465276569
6.62522284353982,2,0.7228143032084837,0.7045544280274453,0,0,142.24113350374884,992.1217620190444,0.21457234187716878,1,1,0,0,0,3,23,3,7,1,2,1,3.1016721627473354
3.1171107608941098,0,0.06766836190000158,0.42272863689393225,0,0,11.182192374809164,812.6468634734268,0.24142579673084735,1,0,0,0,0,10,21,1,1,0,2,1,1.308692778087323
5.200680211778108,0,0.7078350972297687,0.34652416795271823,0,0,70.5502904496064,1224.094252031413,0.1330196067590868,0,1,0,1,1,4,21,2,3,2,0,1,1.9183579533108055
5.4671027934327965,3,0.5435382173426461,0.39761237855287057,1,0,168.53747807542533,1009.4474686785987,0.26910327850576266,1,0,0,0,0,7,21,2,3,0,2,1,2.7813034274141666
1.8485445552552704,0,0.08172534574677826,0.2642762631586393,0,0,275.14229703182406,1207.0221029009838,0.17294368026185342,1,0,0,0,0,2,26,4,3,1,1,1,1.106463607912394
9.695846277645586,3,0.45830064152865646,0.2053329387067998,1,0,72.05551030906233,1326.3131278473597,0.04414317740354098,0,1,0,0,0,2,21,2,2,0,4,1,4.208298920328994
7.7513282336111455,1,0.484696287130047,0.48303969755889,0,1,300.1332397244468,1207.4855725364166,0.28597264591865384,1,0,0,1,0,5,15,1,1,0,0,1,2.7705588677866846
9.394989415641891,3,0.16577454016327575,0.2685337560676073,1,0,76.72006290284821,1081.9355302880933,0.13238263229148545,0,1,0,0,0,10,28,1,4,1,1,1,3.6836430691272
8.948273504276488,2,0.9456981470002823,0.2874616648972501,0,0,50.11896898549628,700.5363224465784,0.22782806366011366,0,1,0,0,0,6,29,0,4,0,2,1,3.4694560230675764
5.978999788110851,4,0.8499753714806619,0.6567560634745571,1,0,188.52120239358592,999.1641667999296,0.3389210664089445,1,1,0,0,0,4,26,0,6,5,1,1,2.9197096516765386
9.218742350231167,1,0.6690223373291083,0.9685373316998922,0,0,67.92101743118283,840.0728793952501,0.21871010547235034,0,1,0,1,1,1,15,0,3,0,1,1,3.3112566554237004
0.884925020519195,2,0.4622955610006072,0.6036372005593751,1,0,63.847437323723035,896.780812988732,0.38737646190957115,0,0,0,0,0,8,22,1,3,1,0,1,0.9253674203897558
1.959828624191452,1,0.4117655415845085,0.07697946706496628,0,0,67.39574653890303,887.6397547749248,0.3358142469709431,1,0,0,1,0,5,19,0,3,1,4,1,1.2612603385548569
0.45227288910538066,1,0.6509734671509542,0.07558361385406698,1,0,187.59131274448927,706.0223275653267,0.3147638397809667,0,0,1,1,0,3,15,2,3,1,1,1,0.7446654288823674
3.2533033076326436,2,0.5454318694069055,0.951423220845566,1,0,178.34433939625092,412.79842325980303,0.18481566304653085,0,0,1,0,0,4,22,1,6,1,0,1,1.7005192558276638
3.8867728968948203,3,0.062273105881885615,0.29729079030733363,0,1,51.67095542509633,799.5570855016699,0.08755298606266507,1,0,0,0,0,3,20,2,5,0,1,1,2.119966453496829
2.713490317738959,4,0.5125026487703317,0.09206698608247543,0,1,40.54148991744415,1058.0138355772476,0.045092281879612506,0,0,0,0,0,3,16,4,5,2,1,1,2.204732540549609
8.287375091519294,2,0.8064036172328395,0.5990445871503816,1,0,67.71321564776775,595.546886371753,0.23909316476111436,0,0,0,1,0,4,20,1,3,0,1,1,3.2970297581132715
3.567533266935893,1,0.45923987759695806,0.6236487782902661,0,0,85.04386435401979,1004.7046709414873,0.25487573884369363,0,0,1,0,0,4,24,3,4,1,1,1,1.8326932784638517
2.8093450968738076,1,0.05195657755426841,0.6485048201186882,1,0,27.22513548749383,1570.0805272932894,0.04192407816357774,0,0,0,1,0,5,23,2,2,0,1,1,1.4478727387130856
5.426960831582485,2,0.7862781993840331,0.2674020278575413,0,0,157.96610985976002,1306.9169665756717,0.112005736813248,1,1,0,0,0,3,32,4,1,0,3,1,2.886140283560982
1.4092422497476265,0,0.2013637821359744,0.015110684214475034,0,0,66.64716878250678,1493.0624527361588,0.07198344655712922,1,0,0,0,0,6,22,4,1,0,0,1,0.8552438448768553
8.021969807540398,0,0.2586208348880388,0.9650153694544719,1,0,40.653400180148076,1117.3383630798178,0.35149579229647365,0,0,0,0,0,4,13,4,3,1,0,1,2.9901363729134953
0.7455064367977082,1,0.1647063534322959,0.2508930456911025,0,1,11.29682623868175,1350.2529468959337,0.06926129609193751,1,1,0,0,0,6,18,2,0,1,0,1,0.6859918409078223
9.868869366005173,0,0.33021506487149754,0.6760262880525475,1,0,27.29184732281616,782.8105808596638,0.425318535262341,0,0,0,1,0,6,21,3,4,0,2,1,3.611597012740159
7.722447692966574,0,0.756751505688635,0.7066298698787096,0,0,298.1458071564506,806.6979198934048,0.29345715388018573,0,1,0,0,0,5,21,2,2,1,0,1,2.736241514225074
1.987156815341724,0,0.5193858595039373,0.6100074170794857,0,0,36.39868779777241,178.25793815875818,0.01701002860601413,1,0,0,0,0,7,15,0,6,0,0,0,0.7655560360900306
0.05522117123602399,0,0.20488127415071256,0.3129073942136482,0,0,18.495617158605896,1355.8436422126897,0.4440469533792531,1,0,1,0,0,5,10,2,4,0,0,1,0.2942346516254613
8.154614284548341,0,0.8778300781520408,0.27109625376406576,0,0,61.743282668775464,1462.0971939459657,0.026049975125530794,0,0,0,0,0,6,14,2,2,2,2,1,3.018723235151919
7.068573438476172,4,0.8795818549515292,0.5976682827027031,0,1,36.68519016038897,834.0468263958192,0.262779001839883,0,1,0,0,0,4,23,4,5,1,0,1,3.5421595521909865
7.2900716804098735,1,0.8705784250460069,0.8660956336116915,0,0,3.5792217449236685,923.8144880808295,0.32775100693241,0,0,0,0,0,8,15,3,1,1,1,1,3.047522612921617
7.712703466859457,1,0.23879621138153928,0.9467337289233956,0,0,39.02985302298053,773.8413658927116,0.29281711004908695,0,1,0,1,0,11,18,0,7,1,2,1,2.8916405311035773
0.7404465173409036,2,0.4512393441809881,0.10590580440375763,0,0,78.55007082379247,1114.7960654432475,0.05920505513219491,0,0,0,0,0,6,21,1,2,1,0,1,0.805705727489983
3.5846572854427263,0,0.9849896561408751,0.15482861259771985,1,0,80.23202258370031,1337.4797635909722,0.3367691611268698,1,0,0,0,0,3,11,2,1,2,0,1,1.4463699259436071
1.1586905952512971,3,0.7720124763099904,0.9447362587830797,0,0,44.09248197386067,477.16840783568773,0.2607090294345764,0,0,0,0,0,4,19,3,5,2,1,1,1.6051194888393499
8.631034258755935,2,0.027167421225559818,0.7365352283347926,0,0,59.294490704263616,1122.8315591926757,0.1168700425747465,1,0,0,0,0,8,21,3,3,0,1,1,3.5038656750608337
6.232981268275579,0,0.06520459126049205,0.8829938248297731,0,0,336.73154589873474,916.9984684842564,0.09645451531089726,0,0,0,0,0,6,19,2,1,1,2,1,2.412124142896214
3.308980248526492,1,0.46393137681233276,0.20263263413534316,0,1,47.3768270190911,1034.0183175900067,0.21090810525528628,0,1,1,0,0,5,15,1,6,1,1,1,1.492678676200099
0.6355835028602363,3,0.9092202058615602,0.5875858711094019,1,0,29.87117607918307,1137.6982005022874,0.20112366440334944,0,0,0,0,0,6,20,1,5,2,0,1,1.1151959624037153
3.109823217156622,3,0.5387017979527142,0.7011395944174736,0,0,27.900918301027676,943.5392683681537,0.044783892054795424,0,0,0,0,0,4,23,2,4,1,1,1,2.0189231740025146
3.2518332202674705,1,0.4978125080342902,0.6801118854469727,0,0,61.205507791698146,968.9239439782658,0.2932664501505346,1,0,0,0,0,5,20,3,4,1,0,1,1.6522386251024306
7.29606178338064,2,0.10547369995663058,0.4081516908666981,0,0,142.51189713947633,935.8374497336083,0.3161463724988932,0,1,0,0,0,14,16,1,3,3,0,1,2.765862343637691
6.3755747135521315,0,0.656780104724294,0.015394891691308477,0,0,23.0656936471009,1291.0948605364845,0.048080146034012256,0,1,0,1,1,4,20,1,4,0,1,1,2.2134986635279796
8.872127425763265,4,0.8221031606002255,0.5829260568042631,1,0,123.54501489768732,1125.627988038249,0.28547673465645823,1,1,0,0,0,6,19,0,2,1,2,1,3.8723926103396527
4.722149251619493,0,0.38042000750756233,0.25310153917960876,0,0,2.1376685292130952,1066.1750613212082,0.3137110722729484,1,1,0,0,0,2,20,2,3,2,1,1,1.8116730074889238
1.195942459383017,3,0.7756118509253275,0.45025424614289034,1,0,54.288917247334965,618.7144836723152,0.1282666804986843,0,1,0,0,1,5,17,5,0,2,1,1,1.742662652375138
7.13244787222995,2,0.9644766539008116,0.9575810150838173,0,0,149.55070210020511,886.4260770360537,0.4951434837702738,0,1,0,0,1,5,18,1,3,3,0,1,2.9280430120166794
7.607850486168974,2,0.2037664591276891,0.3990353176424347,0,1,41.3597520375362,1269.6007481017523,0.11890338961540114,1,1,0,1,0,4,14,2,3,0,0,1,2.972775412366211
5.612771975694963,1,0.5233296311947413,0.8398016066644267,1,0,82.95102390152555,1011.3089719371769,0.12124145274486645,1,0,0,0,0,3,22,1,2,0,1,1,2.288301278387364
7.70967179954561,0,0.28713795808457554,0.18854060574925113,0,0,22.938704243742595,1197.8594408767415,0.10115098827441722,1,0,0,0,0,6,19,1,3,1,1,1,2.584253324438757
4.937955963643907,0,0.7928544190338394,0.6724604980250288,0,0,135.4777830368031,1529.9535400982902,0.4487261764436858,0,0,0,0,0,5,19,1,3,0,2,1,2.0011840266520027
5.227328293819941,0,0.5775933658811575,0.9770069544389435,0,1,5.369523280581069,1311.581820762645,0.17830219551261065,1,0,0,0,0,7,26,2,1,3,1,1,2.1013885361939977
4.275410183585496,0,0.6345824175503038,0.10189310087293679,0,0,191.42162628048735,1027.9475013099227,0.15382433264489667,0,0,0,0,0,8,11,2,1,0,0,1,1.5930943828391346
0.2541912674409519,2,0.7979141596158941,0.008319942227192012,0,0,22.08915719513446,846.7032489412819,0.08546924211377797,0,0,0,0,0,6,16,1,1,5,1,1,0.7971924955087485
1.0789142699330445,1,0.3959704726624549,0.43358279263261434,0,0,207.4637353958813,233.93512118323054,0.3731528627554784,1,1,0,0,0,5,22,0,2,0,0,0,0.6481072707741736
0.3142918568673425,0,0.9150900684070432,0.0926254830513672,0,0,43.4681646737881,949.4845232581442,0.09907354082370291,0,0,0,0,0,8,22,0,2,1,1,1,0.3454448897789643
6.364104112637804,4,0.53302886724614,0.7483843496762314,0,0,128.2596094340716,902.1962512549453,0.11080266101829321,0,1,0,0,0,9,19,4,1,0,1,1,3.401443216329697
3.143559810763267,3,0.157954822835348,0.9145486638485589,0,0,38.45238613237647,1117.1098583186126,0.027763016876296023,0,1,0,0,0,3,22,3,3,1,1,1,2.103943466231566
5.085706911647028,3,0.6958991181688025,0.43402097270875883,0,0,236.35212702069532,953.8284319075938,0.1309548233217963,0,1,0,0,0,5,17,3,3,1,1,1,2.6952000871257433
9.07566473926093,4,0.7932613504382544,0.25871164215544096,0,0,13.54041457248623,903.8844821689617,0.054831029509159496,1,1,0,0,0,2,19,2,0,2,2,1,4.080495370667333
2.4929222914887497,0,0.31676167706752667,0.4344033190066098,0,0,19.66474309886321,466.1803208478338,0.153627432831663,1,1,0,0,0,6,19,1,2,1,0,1,0.9605514368577452
4.103829230356297,1,0.857179256998753,0.723447817850001,1,0,67.93036956154765,718.0096512549801,0.29116364863310573,0,0,0,0,0,9,15,3,2,5,0,1,1.9682428303342019
7.555511385430487,2,0.9061432547657664,0.009054161580370979,0,0,8.549083073875872,1142.9953122401673,0.12708393322007883,0,0,1,1,0,5,21,2,6,0,0,1,3.0039330280810668
2.2879816549162246,2,0.2769044873778089,0.5894539894846972,1,0,21.81313642135448,1514.7722893398084,0.1257867189227566,1,0,0,0,0,7,15,2,4,1,0,1,1.4163482680042432
0.7697990982879299,0,0.9835214727152221,0.6132916848873791,0,1,287.82405196407154,970.7423848763129,0.07553344740549299,1,1,0,1,0,7,16,3,2,1,0,1,0.7704617031267691
2.8975145291376805,3,0.14071152804875842,0.6376882468959355,0,1,375.03150034284187,1098.343322072237,0.42791718377051885,0,1,0,0,0,3,20,2,5,0,0,1,1.786014324983008
1.6122128725400442,0,0.20201566840248997,0.2420220799808772,0,1,47.202058887062314,1285.7434470858416,0.4023589481002752,1,1,0,0,0,5,23,0,2,1,2,1,0.7502695240195183
9.29697652342573,0,0.18422483923802613,0.7140527233781268,0,0,256.7671331856038,756.7318191399252,0.2813691182701953,1,0,0,1,0,5,16,3,5,2,2,1,3.4238345914201416
8.08120379564417,1,0.8939897100078704,0.0913914863317764,0,0,78.70726060607684,1110.0442129856326,0.2552807244862687,0,0,0,0,0,4,9,3,3,0,1,1,3.1721683181441986
6.334037565104235,1,0.6542925523249619,0.1992703364668008,0,0,31.43580205799249,777.8529681003524,0.07611677337369946,0,0,0,1,0,5,23,2,2,1,1,1,2.528245702850035
8.714605901877178,1,0.15210428322227287,0.8774700466544819,0,0,121.20006785882092,1259.4473315473035,0.25327752120342095,0,0,0,0,0,4,21,4,2,0,1,1,3.4688179200446663
8.036720768991145,0,0.440323418368349,0.7387231507265664,1,0,107.5584885891871,1045.4209143855198,0.20298657463703756,1,0,0,0,0,8,18,0,4,1,1,1,2.687873216061581
1.8657005888603584,3,0.615298025069802,0.013745554011345251,0,0,452.1318045769716,1089.5355441944318,0.2717055298093432,0,0,0,0,0,7,23,2,3,0,1,1,1.5540667135202797
8.925589984899778,0,0.08346408498938329,0.2483762603698002,0,0,30.79491184502587,765.2204207744232,0.022633520024482164,0,1,0,1,0,6,16,2,4,0,4,1,3.327453047273811
5.393422419156507,0,0.8824163684073387,0.21440648299316456,1,0,111.49230976089497,1212.1097078832354,0.11215108120623132,0,0,1,1,1,7,23,2,7,2,0,1,1.9825501534570273
8.074401551640625,3,0.8036035354415352,0.2708063280369726,0,0,5.342583508901313,1625.4138763693047,0.06297068441766204,1,0,0,0,0,10,26,3,4,1,1,1,3.5834819450139634
8.960912999234932,4,0.5052067735766382,0.2475597702798864,0,1,12.06389033008978,697.6264913715381,0.11466664105468065,0,1,0,0,0,4,20,0,5,0,0,1,3.6011888813489588
3.1800347497186388,3,0.9671266152591704,0.06252629574284574,0,0,0.3926071895142886,898.0722977057428,0.1382232517177486,1,0,0,0,0,9,24,0,1,0,1,1,1.8084583615658942
1.1005192452767676,3,0.4177609792750997,0.45894051659682034,1,0,752.5203436032187,1069.4822422504276,0.1944897701173501,1,0,0,1,0,9,23,0,2,1,0,1,1.0616609979638183
2.279351625419417,2,0.9841103190364978,0.7327334747861651,1,1,162.0871513383434,1235.921863598745,0.24693689985707695,0,0,0,0,0,9,13,2,4,1,1,1,1.6413320566992244
4.271077886262563,1,0.6679199988036271,0.6067317247174364,0,0,154.51635577488867,832.1361144131594,0.369634617944269,0,0,0,0,0,3,19,1,0,2,0,1,1.7725211244069285
8.18014765922493,0,0.6346712732539415,0.6728716685980798,0,0,71.2791014052415,150.090912957178,0.10085809062316385,0,0,0,0,1,3,12,1,3,1,0,1,2.750175739045283
8.607305832563434,1,0.165954895295785,0.08114917853623915,1,0,35.677078125303815,1407.7568482492075,0.2991349619823779,1,0,1,0,0,8,16,2,1,0,2,1,3.219257360843834
0.06952130531190703,1,0.881927758304644,0.9514907101767872,0,0,16.400743025106447,1228.1518358752428,0.20553912244378764,0,0,0,0,0,6,17,5,2,0,0,1,0.9958691618657868
5.107473025775658,0,0.42748968792061515,0.8384918338430248,0,1,33.50179290243876,477.1157408540004,0.02854551650004013,0,0,0,1,0,9,20,4,2,1,1,1,2.222139135997243
4.17411003148779,2,0.16223340578247936,0.8050903184956627,0,0,47.155879297284145,817.7293624661332,0.17613593568400002,0,0,0,0,0,2,17,3,3,0,2,1,2.297331568088058
2.2210781047073027,1,0.01260751997575904,0.8229838050417675,0,0,141.1858751217078,1470.4547288581978,0.3926764770071244,0,1,0,1,0,6,17,1,3,1,1,1,1.1916621301648198
1.198653673336828,0,0.5597556836383826,0.9327105081327614,0,0,77.57938181417403,1434.3389255373597,0.34902362819891086,1,0,0,0,0,2,24,1,3,2,0,1,0.68346603076672
3.3761517140362796,0,0.5273996221226763,0.5442539661136977,0,0,8.06501542336196,1281.5920068036835,0.1462534348604173,1,1,0,0,0,9,24,1,3,0,0,1,1.2735935524463402
9.429097039125192,2,0.7193536223691586,0.2002820178676259,0,1,1.819351175536264,947.1662698120412,0.181974816499668,1,0,0,0,0,6,16,3,2,1,1,1,3.766674457773075
3.2320293202075523,0,0.8902580530178021,0.6167836078525412,0,0,10.795518950794378,1024.896225643753,0.2824472397273719,0,0,0,0,0,1,16,1,3,0,1,1,1.3956650451928172
5.187906217433661,3,0.07940658464302952,0.742881493667939,1,0,52.847837698398656,960.722258462162,0.2814723895888317,0,1,0,1,0,3,19,0,1,1,1,1,2.3797150769767437
7.030189588951778,1,0.7314964903403623,0.7379173933540254,0,0,270.59461718602284,1338.4719349806512,0.21081104878354637,1,0,0,0,0,4,20,5,3,0,0,1,3.0294689592396917
3.63629602379294,1,0.18741194409758222,0.5214490241668801,0,0,101.44618235122162,737.247278051467,0.128050710041352,0,0,0,0,0,4,13,1,3,1,2,1,1.6972179523775515
9.717820827209607,1,0.858177053157164,0.06845871933357806,0,1,161.86093410817165,758.2601035347386,0.33554973658628345,1,0,0,0,0,6,21,2,5,0,0,1,3.454341614036494
9.624472949421111,3,0.8190635138616561,0.3711129384301278,0,0,62.80611740158921,1303.0823760508047,0.11884289917779764,0,0,0,0,0,8,19,1,6,1,2,1,3.965868352670101
2.5178229582536416,1,0.5407937549855444,0.9207666084633573,0,0,44.88937519811549,986.6915633465316,0.29792688731789496,0,1,0,1,0,5,14,0,1,1,2,1,1.3745809419934276
4.972485058923855,2,0.7102427986233115,0.584448909757426,0,0,11.473809550171604,1413.5402066361423,0.06722567117772556,1,1,0,0,0,11,24,0,2,0,2,1,2.2859492739342673
3.0087830981676964,1,0.3143501131837484,0.5383319432557134,1,0,208.69337155425404,798.5463379058363,0.28944597472458083,1,0,0,0,0,9,14,0,5,0,1,1,1.3305372379162281
2.848404943774676,0,0.47116789893281463,0.2688535143821935,1,0,152.85956584578503,983.5664918983525,0.0612152605325812,1,0,0,0,0,5,17,2,3,0,1,1,1.2655246951296542
0.36886947354532795,3,0.8216368977104717,0.3684489199165789,0,1,18.40647924639988,723.276104546814,0.30342082400142206,0,0,0,0,0,4,18,2,3,0,0,1,1.0891737147076561
6.095643339798968,2,0.4592651971732139,0.8953460891531693,0,0,71.79739580963648,1002.2088044270702,0.3585921736346926,0,1,0,0,0,3,19,2,3,2,1,1,2.731884694888648
5.026790232288615,2,0.3577982653254418,0.6664630475268357,0,1,66.82103205735585,556.4359189003603,0.1849877955676212,0,1,0,0,0,12,19,2,0,2,2,1,2.4616762666144267
0.5147875124998935,3,0.4942124472502999,0.7873870267523329,1,0,98.10734233162786,853.7099737135112,0.2694035884006327,1,1,0,0,0,5,22,1,0,1,2,1,1.246676174850363
2.7864646423661146,3,0.8282492524372184,0.45434542306765513,1,0,292.2238235371163,569.1238405215647,0.32771986337299075,1,0,1,0,0,12,22,3,1,0,1,1,2.0283285940355653
9.082658859666537,2,0.33520804737087273,0.6302472194561579,0,0,86.69565294405699,1208.1769699573774,0.36831172410260987,0,1,0,1,0,4,20,2,3,2,1,1,3.569615947924016
2.395618906669724,3,0.1737615931357438,0.24838360874320753,0,0,77.70012201607432,1214.9768019278956,0.10185093328553192,1,0,0,0,0,5,23,4,4,1,0,1,1.7820074522827598
